,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
513,False,/1DWIdrj8Qga8N3JaDYjJ8z59k2F.jpg,"[27, 53, 878]",435615,en,Possessor Uncut,"Tasya Vos, an elite corporate assassin, uses brain-implant technology to take control of other people’s bodies to terminate high profile targets. As she sinks deeper into her latest assignment, Vos becomes trapped inside a mind that threatens to obliterate her.",18.838,/oLQlUUSlI669r1bgQ7AlnjcrrvC.jpg,2020-10-02,Possessor Uncut,False,6.3,616
514,False,/9pHxv7TX0jOKNgnGMDP6RJ2m1GL.jpg,"[28, 53]",737568,en,The Doorman,"A former Marine turned doorman at a luxury New York City high-rise must outsmart and battle a group of art thieves and their ruthless leader — while struggling to protect her sister's family. As the thieves become increasingly desperate and violent, the doorman calls upon her deadly fighting skills to end the showdown.",24.821,/pklyUbh4k1DbHdnsOMASyw7C6NH.jpg,2020-10-01,The Doorman,False,5.9,337
515,False,/fFDapFaawMLjLOoYFNg3aqkIQg6.jpg,"[35, 10749]",606876,en,Rifkin's Festival,"The story of a married American couple who go to the San Sebastian Film Festival. They get caught up in the magic of the festival, the beauty and charm of Spain and the fantasy of movies. She has an affair with a brilliant French movie director, and he falls in love with a beautiful Spanish woman who lives there.",7.612,/5kTkLEheDmXdnHHRJiAkd4Vuato.jpg,2020-10-01,Rifkin's Festival,False,6.2,366
516,False,/5UkzNSOK561c2QRy2Zr4AkADzLT.jpg,"[878, 53]",528085,en,2067,"A lowly utility worker is called to the future by a mysterious radio signal, he must leave his dying wife to embark on a journey that will force him to face his deepest fears in an attempt to change the fabric of reality and save humankind from its greatest environmental crisis yet.",15.379,/7D430eqZj8y3oVkLFfsWXGRcpEG.jpg,2020-10-01,2067,False,5.2,660
517,False,/62buUp8hR037V6Y6JuRSM90zN8T.jpg,"[99, 9648, 80]",743601,en,American Murder: The Family Next Door,"Using raw, firsthand footage, this documentary examines the disappearance of Shanann Watts and her children, and the terrible events that followed.",14.551,/jjs3hE3mQlVGTX3u5ZH2EJBJpf3.jpg,2020-09-30,American Murder: The Family Next Door,False,7.3,542
518,False,/wX1n8ndD7l6PsHSUmo66GRJHcwG.jpg,[18],597156,en,The Boys in the Band,"At a birthday party in 1968 New York, a surprise guest and a drunken game leave seven gay friends reckoning with unspoken feelings and buried truths.",9.283,/2D2gi13hnrXWaspWuWmdbEZ8bef.jpg,2020-09-30,The Boys in the Band,False,6.8,375
519,False,/cMcn5W38E5FVao1FqIZllO11nSF.jpg,"[53, 27]",733156,en,Sightless,"After an attack renders her blind, Ellen withdraws from the world to recover. But soon she plunges into paranoia, unable to convince anyone that her assailant has returned to terrorize her by hiding in plain sight.",8.989,/leCkJsZbQDULb0x5EocYs0JEloF.jpg,2020-09-29,Sightless,False,7.0,307
520,False,/pq0JSpwyT2URytdFG0euztQPAyR.jpg,"[28, 80]",694919,en,Money Plane,A professional thief with $40 million in debt and his family's life on the line must commit one final heist - rob a futuristic airborne casino filled with the world's most dangerous criminals.,8.463,/6CoRTJTmijhBLJTUNoVSUNxZMEI.jpg,2020-09-29,Money Plane,False,5.8,260
521,False,/hHL4pwGzYS4njLpXhIjfc9skAQJ.jpg,[99],664280,en,David Attenborough: A Life on Our Planet,"The story of life on our planet by the man who has seen more of the natural world than any other. In more than 90 years, Attenborough has visited every continent on the globe, exploring the wild places of our planet and documenting the living world in all its variety and wonder. Addressing the biggest challenges facing life on our planet, the film offers a powerful message of hope for future generations.",9.437,/zSKwyUDKDHiFU5syTTvQRDcGBPS.jpg,2020-09-28,David Attenborough: A Life on Our Planet,False,8.5,258
522,False,/oSSEcPDfwgZSv2i01Oqxdb9t8fI.jpg,"[28, 12, 35, 14]",621870,en,Secret Society of Second Born Royals,"Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.",32.085,/xOmGTJtBgRVSAF4S5dZEUqHqyy5.jpg,2020-09-25,Secret Society of Second Born Royals,False,6.8,468
523,False,/v8Nf6Y1qL1Q3PWTBezXNPPaXqza.jpg,"[18, 36]",556984,en,The Trial of the Chicago 7,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,17.181,/ahf5cVdooMAlDRiJOZQNuLqa1Is.jpg,2020-09-25,The Trial of the Chicago 7,False,7.7,2532
524,False,/llMc0bO5G8jpkMqqcLNy7Y8LYBf.jpg,"[80, 18, 35]",541305,en,Kajillionaire,"Two con artists have spent 26 years training their only daughter to swindle, scam and steal at every turn. During a desperate and hastily conceived heist, they charm a stranger into joining them, only to have their entire world turned upside down.",17.021,/fkqJJDb4u9rEyJu8Jm8H1P2mux4.jpg,2020-09-25,Kajillionaire,False,6.3,331
525,False,/pQQggUuDMleFSl2tQYxzTmKIiLU.jpg,"[28, 12, 9648, 35, 80]",497582,en,Enola Holmes,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",55.406,/riYInlsq2kf1AWoGm80JQW5dLKp.jpg,2020-09-23,Enola Holmes,False,7.3,5041
526,False,/9lropttr13U34csVkseFGZY98Kl.jpg,[12],346687,en,The Water Man,"Hoping to save his sick mother, a boy named Gunner and his friend Jo venture into the remote Wild Horse forest to search for a mythical figure who possesses the secret to immortality. When they go missing, Gunner's father Amos must immerse himself in his son's world to find them.",14.07,/krupbFlSTnnKIjpRryrg2CTdeIL.jpg,2020-09-13,The Water Man,False,6.2,210
527,False,/uN69NvydA44NQVRg9Rq4t5nNQ2e.jpg,"[35, 10749]",616251,en,The Broken Hearts Gallery,"Lucy is a young gallery assistant who collects mementos from her relationships. She discovers that she must let go of her past to move forward, and comes up with a lovely, artistic way to help herself and others who have suffered heartbreak.",13.913,/wGkr4r1e8nubmSNKJpv3HL6sFrA.jpg,2020-09-11,The Broken Hearts Gallery,False,7.2,253
528,False,/rUeqBuNDR9zN6vZV9kpEFMtQm0E.jpg,"[80, 18, 53]",499932,en,The Devil All the Time,"In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.",20.083,/bVL7LGq528h3KzeNI90HOVbV5uW.jpg,2020-09-11,The Devil All the Time,False,7.3,2772
529,False,/7QaItfwAzp0jY0gFgPSzpY8ZrBv.jpg,"[18, 35]",632666,en,Unpregnant,"A 17-year old Missouri teen discovers she has gotten pregnant, a development that threatens to end her dreams of matriculating at an Ivy League college, and the career that could follow.",7.593,/1BqjLXnPkGzIFR5CRBTYfXdu2DV.jpg,2020-09-10,Unpregnant,False,7.1,211
530,False,/naUJGskMlDg2HZ0FhsaMG5xPF2K.jpg,"[35, 27]",623491,en,The Babysitter: Killer Queen,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",84.982,/yx7akzfwbPCLlxKgZ1NycThFC92.jpg,2020-09-10,The Babysitter: Killer Queen,False,6.4,1260
531,False,/obExOU9qDnMcxvWPumoD14oxup5.jpg,"[53, 27]",509635,en,Alone,"A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",35.135,/n9OzZmPMnVrV0cMQ7amX0DtBkQH.jpg,2020-09-10,Alone,False,6.3,495
532,False,/sW7VOrkHKYIeV9PaYc5IqGU2XK8.jpg,[99],682110,en,My Octopus Teacher,"After years of swimming every day in the freezing ocean at the tip of Africa, Craig Foster meets an unlikely teacher: a young octopus who displays remarkable curiosity. Visiting her den and tracking her movements for months on end he eventually wins the animal’s trust and they develop a never-before-seen bond between human and wild animal.",14.199,/hvTVZb7hBC8tZAGoEhH5eiMJu2B.jpg,2020-09-04,My Octopus Teacher,False,7.9,706
533,False,/zMrk2G3XsnfYKiIp1NEfdtvDyBH.jpg,"[12, 14, 18, 28]",337401,en,Mulan,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",65.727,/aKx1ARwG55zZ0GpRvU2WrGrCG9o.jpg,2020-09-04,Mulan,False,6.9,5933
534,False,/2M2JxEv3HSpjnZWjY9NOdGgfUd.jpg,"[53, 28, 80, 18]",553604,en,Honest Thief,"A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.",34.577,/zeD4PabP6099gpE0STWJrJrCBCs.jpg,2020-09-03,Honest Thief,False,6.5,1375
535,False,/i6X9J6AgGhR3FNTtEc5GRs9e3ya.jpg,"[10749, 35]",644090,en,"Love, Guaranteed",A lawyer takes on a new client that wants to sue a dating website because it guarantees love.,8.558,/6K22JB6fZZLBuM0knfl8rs9Zoxg.jpg,2020-09-02,"Love, Guaranteed",False,6.4,559
536,False,/vSZOMuSfXScuxExCtxZsDIFDQCI.jpg,[27],627290,en,Antebellum,Successful author Veronica finds herself trapped in a horrifying reality and must uncover the mind-bending mystery before it's too late.,18.349,/irkse1FMm9dWemwlxKJ7RINT9Iy.jpg,2020-09-02,Antebellum,False,6.3,773
537,False,/6hgItrYQEG33y0I7yP2SRl2ei4w.jpg,"[10749, 18]",613504,en,After We Collided,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,106.885,/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,2020-09-02,After We Collided,False,7.2,4799
538,False,/kmxnUYcisJDED8oNNIRd9QwWYYP.jpg,[53],680028,en,Centigrade,"A young American couple travel to the arctic mountains of Norway. After pulling over during a snowstorm, they wake up trapped in their SUV, buried underneath layers of snow and ice.",9.898,/hTFs6T2k0kdQHFcC4gisT0UtNX8.jpg,2020-08-28,Centigrade,False,6.0,222
539,False,/lkeBhXGJFRlhI7cBWn8LQQAdZqK.jpg,"[10751, 16, 878, 35, 10770]",594328,en,Phineas and Ferb: The Movie: Candace Against the Universe,"Phineas and Ferb travel across the galaxy to rescue their older sister Candace, who has been abducted by aliens and taken to a utopia in a far-off planet, free of her pesky little brothers.",29.358,/n6hptKS7Y0ZjkYwbqKOK3jz9XAC.jpg,2020-08-28,Phineas and Ferb: The Movie: Candace Against the Universe,False,7.3,319
540,False,/bMKGU5HFHPvg67ybbNXnBvpFEp0.jpg,"[18, 9648, 53, 14]",500840,en,I'm Thinking of Ending Things,Nothing is as it seems when a woman experiencing misgivings about her new boyfriend joins him on a road trip to meet his parents at their remote farm.,12.179,/5ynWWapdl45hJXUh0KIevxSG9JQ.jpg,2020-08-28,I'm Thinking of Ending Things,False,6.6,1549
541,False,/xUUtcxWC6H48UCrpRwwSPQz69XC.jpg,"[53, 27]",659986,en,The Owners,"A group of friends think they found the perfect easy score - an empty house with a safe full of cash. But when the elderly couple that lives there comes home early, the tables are suddenly turned. As a deadly game of cat and mouse ensues, the would-be thieves must fight to save themselves from a nightmare they could never have imagined.",19.367,/zMUpzTRF4f4MkScDkUZM030H2t0.jpg,2020-08-27,The Owners,False,5.8,278
542,False,/oazPqs1z78LcIOFslbKtJLGlueo.jpg,"[35, 878, 12]",501979,en,Bill & Ted Face the Music,"Yet to fulfil their rock and roll destiny, the now middle-aged best friends Bill and Ted set out on a new adventure when a visitor from the future warns them that only their song can save life as we know it. Along the way, they are helped by their daughters, a new batch of historical figures and a few music legends — to seek the song that will set their world right and bring harmony to the universe.",18.425,/4V2nTPfeB59TcqJcUfQ9ziTi7VN.jpg,2020-08-27,Bill & Ted Face the Music,False,6.0,702
543,False,/a9jZrU7LJk6mAUjmkbEmTiC52l0.jpg,"[35, 10751]",425001,en,The War with Grandpa,"Peter is thrilled that his Grandpa is coming to live with his family. That is, until Grandpa moves into Peter's room, forcing him upstairs into the creepy attic. And though he loves his Grandpa, he wants his room back - so he has no choice but to declare war.",21.537,/ltyARDw2EFXZ2H2ERnlEctXPioP.jpg,2020-08-27,The War with Grandpa,False,6.4,763
544,False,/eCIvqa3QVCx6H09bdeOS8Al2Sqy.jpg,"[27, 878, 9648, 28]",340102,en,The New Mutants,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",37.524,/xZNw9xxtwbEf25NYoz52KdbXHPM.jpg,2020-08-26,The New Mutants,False,6.2,2880
545,False,/hIHtyIYgBqHybOgUdoAmveipuiO.jpg,"[28, 27, 878]",703745,en,Deep Blue Sea 3,"Dr. Emma Collins and her team are spending their third summer on the island of Little Happy studying the effect of climate change on the great white sharks who come to the nearby nursery every year to give birth. Along with the last two inhabitants of this former fishing village, their peaceful life is disrupted when a ""scientific"" team led by her ex-boyfriend and marine biologist Richard show up looking for three bull sharks who we soon learn aren't just any bull sharks.",28.142,/bKthjUmxjHjvJK8FktFfQdmwP12.jpg,2020-08-25,Deep Blue Sea 3,False,5.7,239
546,False,/bazlsLkNuhy3IuhviepqvlMm2hV.jpg,"[16, 28, 878]",618354,en,Superman: Man of Tomorrow,"It’s the dawn of a new age of heroes, and Metropolis has just met its first. But as Daily Planet intern Clark Kent – working alongside reporter Lois Lane – secretly wields his alien powers of flight, super-strength and x-ray vision in the battle for good, there’s even greater trouble on the horizon.",21.644,/n9GtiJiBETVFayQy7YnVdF9AucU.jpg,2020-08-23,Superman: Man of Tomorrow,False,7.2,366
547,False,/yY76zq9XSuJ4nWyPDuwkdV7Wt0c.jpg,"[28, 53, 878]",577922,en,Tenet,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",52.339,/rrKH3VhHssGTCfPuaEQkxvEoElv.jpg,2020-08-22,Tenet,False,7.2,7822
548,False,/c2tlXIpwii4Es8s0bLQ8KJ3c0jd.jpg,"[53, 27, 80, 28]",718400,en,The Vanished,"A family vacation takes a terrifying turn when parents Paul and Wendy discover their young daughter has vanished without a trace. Stopping at nothing to find her, the search for the truth leads to a shocking revelation.",9.932,/bYePSWEmMw9PQ9hNwMzgW1rQUtI.jpg,2020-08-21,The Vanished,False,6.0,235
549,False,/mQngZ4DtXqdkX9fOQRsm9iym5OW.jpg,"[10751, 28]",626393,en,The Sleepover,"Two siblings who discover their seemingly normal mom is a former thief in witness protection. Mom is forced to pull one last job, and the kids team up to rescue her over the course of an action-packed night.",9.316,/9iEc34Qje2V3FZnrSXKfZsbiHjW.jpg,2020-08-21,The Sleepover,False,6.4,346
550,False,/pGTXJcZQIgqzFZlWy6KxlamlTHK.jpg,"[18, 10749]",621013,en,Chemical Hearts,"When a hopelessly romantic high school senior falls for a mysterious new classmate, it sets them both on an unexpected journey that teaches them about love, loss, and most importantly themselves.",27.952,/q1MNlZYqhoD4U7sd7pjxD6SUf4z.jpg,2020-08-21,Chemical Hearts,False,7.4,1000
551,False,/q7z2kKGeAfkKQx6cmb4pFcEEkME.jpg,"[18, 10749]",523781,en,Words on Bathroom Walls,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.",11.183,/mMICdcRBxiEUUpdAFCYRezE3Dy5.jpg,2020-08-21,Words on Bathroom Walls,False,7.9,444
552,False,/umRu7cN3wIf1kRbCdhQkx6cVGZN.jpg,"[10751, 35, 18]",508570,en,The One and Only Ivan,"A gorilla named Ivan who’s living in a suburban shopping mall tries to piece together his past, with the help of other animals, as they hatch a plan to escape from captivity.",12.491,/wDOyGAiTaXvjKGmnmXsoFO7zItt.jpg,2020-08-21,The One and Only Ivan,False,7.5,489
553,False,/x4UkhIQuHIJyeeOTdcbZ3t3gBSa.jpg,"[28, 12]",718444,en,Rogue,"Battle-hardened O’Hara leads a lively mercenary team of soldiers on a daring mission: rescue hostages from their captors in remote Africa. But as the mission goes awry and the team is stranded, O’Hara’s squad must face a bloody, brutal encounter with a gang of rebels.",15.185,/uOw5JD8IlD546feZ6oxbIjvN66P.jpg,2020-08-20,Rogue,False,5.6,591
554,False,/2wKOO39vOvWK1vBDb72NuNfkE55.jpg,"[53, 27, 35]",653598,en,Spree,"Desperate for an online following, a rideshare driver has figured out a deadly plan to go viral and he will stop at nothing to get his five minutes of fame.",16.127,/hJUA4wfvw0A6l3niOfxourqpERA.jpg,2020-08-14,Spree,False,6.6,303
